,Name,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
1912,Christopher Kwok,,,,,,1.8,1.5,1.9,1.5,1.7
1913,Edward Kwok,,,,,,1.8,1.5,1.9,1.5,1.7
1914,Ilona Herlin,1.1,1.1,1.0,1.2,1.5,1.3,1.3,2.0,1.5,1.6
1915,Gordon Wu,1.1,1.3,,1.1,1.3,1.7,1.9,1.9,1.7,1.5
1916,Yuri Shefler,,1.8,1.9,1.6,1.5,1.6,1.6,2.6,1.5,1.6
1917,Nerio Alessandri,,,,,,,,1.3,1.4,1.5
1918,Alfredo Harp Helu,1.5,1.4,1.2,1.2,1.2,1.2,1.1,1.2,1.3,1.4
1919,Koh Wee Meng,1.2,1.3,1.0,1.1,1.1,1.2,1.1,,1.1,1.4
1920,Candido Pinheiro Koren de Lima,,,,,,2.3,1.6,3.7,3.2,
1921,Federico De Nora,,,,,,,,,2.6,1.5
1922,Zhang Xiaojuan,,,,2.9,1.7,1.2,1.3,1.6,2.3,1.7
1923,Luiz Frias,,,,,3.0,2.2,1.4,4.6,1.3,
1924,Dan Wilks,1.5,1.4,1.3,1.3,1.4,1.4,1.1,1.1,1.3,1.6
1925,Giammaria Giuliani,,,,,,,,1.7,1.8,1.6
1926,Jeffrey Michael,,,,,,,,,1.1,1.2
1927,Niranjan Hiranandani,,1.1,1.0,1.2,1.5,1.4,1.3,1.6,1.5,1.5
1928,Archie Hwang,,,,1.2,1.3,1.3,1.3,1.4,1.6,1.5
1929,Ahmet Calik,1.1,1.4,1.3,1.4,1.6,1.9,1.5,1.5,1.5,1.5
1930,Barbara Benetton,,,,,,1.3,,1.5,1.3,1.5
1931,Yi Dasheng,,,,,,,1.2,1.5,1.7,1.6
1932,Huang Qiaoling,,,1.9,1.5,1.5,1.4,1.8,2.9,1.9,2.0
1933,Fredrik Ãsterberg,,,,,,,,,1.4,1.6
1934,Peter Jackson,,,,,,,,,1.5,1.5
1935,Amit Burman,,1.1,,,1.2,1.4,1.3,1.6,1.6,1.4
1936,Pyotr Kondrashev,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.5,1.5,1.6
1937,Michael Arougheti,,,,,,,,,,
1938,Wu Ying,,,,,,,,1.7,2.1,1.6
1939,Mohammed Dewji,,1.3,1.1,1.4,1.5,1.9,1.6,1.6,1.5,1.5
1940,Tianjiang Jia,,,,,,1.6,1.5,1.7,1.7,1.6
1941,Ke Xiping,1.1,2.3,1.6,1.5,2.2,1.7,1.3,1.5,1.5,1.5
1942,Stefan Pierer,,,,,1.2,,,1.3,1.2,1.6
1943,Axel Stawski,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.5
1944,Sidney Kimmel,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.4,1.5,1.5
1945,Timothy Springer,,,,,,,,2.2,2.1,2.1
1946,Zadik Bino,1.1,,,,1.2,1.1,1.1,1.4,1.7,1.5
1947,Esther Grether,2.4,2.1,1.8,1.8,,,1.5,1.5,1.5,1.5
1948,Tang Rui,,,,,,,,,,
1949,Justin Yuan,,,,,,,,,1.5,1.5
1950,Egon Durban,,,,,,,1.2,1.3,1.5,1.5
1951,Greg Mondre,,,,,,,1.2,1.3,1.5,1.5
1952,Kenneth Hao,,,,,,,1.2,1.3,1.5,1.5
1953,Thomas Steyer,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.4,1.5,1.5
1954,Tang Binsen,,,,,,,,,1.5,1.5
1955,Mike Repole,,,,,,,,,1.5,1.5
1956,Xu Zhenhua,,,,,,,,,1.5,1.5
1957,Stephen Jarislowsky,1.6,1.6,1.2,1.3,1.6,1.6,1.5,1.8,1.8,1.5
1958,David Paul,,,,,,1.2,1.0,1.6,1.8,1.4
1959,Youssef Mansour,2.3,2.9,1.7,1.1,1.4,1.2,1.9,1.5,1.5,1.5
1960,Zhang Bangxin,,,1.3,2.5,5.5,5.7,8.8,13.3,,1.5
1961,Jerry Moyes,,,,,1.7,1.2,1.2,1.5,1.4,1.5
1962,Sasson Dayan,,,,,,,,,1.3,1.4
1963,Yoshiko Mori,1.4,2.5,2.5,2.6,2.5,1.7,1.3,1.3,1.3,1.4
1964,Bharat Desai,2.4,2.6,2.5,1.0,1.1,1.4,1.4,1.5,1.5,1.5
1965,Nelson Peltz,1.7,1.9,1.4,1.5,1.7,1.6,1.6,1.6,1.7,1.5
1966,Kenneth Tuchman,1.0,1.1,1.1,1.3,1.5,1.5,1.3,2.8,2.8,1.7
1967,Su Suyu,,,,1.6,2.0,1.9,2.8,2.7,2.1,1.5
1968,K.C. Liu,,,,,1.4,1.3,1.4,2.6,2.5,1.4
1969,Alain Taravella,1.3,1.3,1.4,1.5,2.2,1.9,1.3,2.0,1.9,1.7
1970,Carmen Thyssen,,,,,,,,,1.3,1.5
1971,David Teoh,,,2.1,1.6,1.6,1.8,1.4,1.9,1.6,1.5
1972,Tran Ba Duong,,,,,1.8,1.7,1.5,1.6,1.6,1.5
1973,Sebastian Kulczyk,,,,,,1.7,1.3,1.6,1.4,1.4
1974,Cao Ji,,,,,,,1.5,2.9,2.8,2.1
1975,Yoshiaki Yoshida,,,,,,,,,1.1,1.8
1976,Christoph Henkel,1.6,1.7,1.5,1.8,2.0,1.6,1.2,1.7,1.4,1.4
1977,Chin Jong Hwa,,1.0,,1.6,2.5,1.8,1.3,2.2,1.4,1.3
1978,Leonid Simanovsky,1.2,1.0,,1.2,1.2,1.5,1.1,1.6,,1.5
1979,Meng Qingshan,,,,,,,,,1.5,1.7
1980,Wilma Tisch,1.5,1.5,1.3,1.4,1.3,1.4,1.2,1.4,1.5,1.4
1981,Alan Gerry,1.4,1.4,1.4,1.5,1.4,1.4,1.5,1.5,1.5,1.5
1982,Li Sze Lim,2.0,1.8,1.6,2.0,3.3,3.1,2.5,2.8,1.6,1.6
1983,Patricia Angelini Rossi,1.4,1.3,,1.3,2.1,1.7,1.0,1.6,1.4,1.5
1984,David Penaloza Alanis,,1.2,1.5,1.2,1.3,1.2,,1.0,1.2,1.5
1985,Zhu Yiwen,,,,,,,,1.9,1.3,2.0
1986,Zhou Zongwen,,,,,1.1,1.1,1.1,2.1,1.7,1.5
1987,Antonio Luiz Seabra,2.1,1.4,,1.3,1.5,1.7,1.6,2.4,1.5,1.2
1988,Suresh Krishna,,,,,,,,,1.1,1.2
1989,Bennett Rosenthal,,,,,,,,,,
1990,John Bloor,,,1.1,1.0,1.6,1.4,1.6,1.8,1.9,1.4
1991,Mori Arkin,1.2,1.3,1.3,1.3,1.4,1.2,,1.4,1.6,1.5
1992,Kishin RK,,,,,,,,,,
1993,Raj Kumar,,,,,,,,,,
1994,David Kaplan,,,,,,,,,,
1995,Lei Jin,,,,,,,1.6,3.1,1.5,1.8
1996,Ke Guihua,,,,,,,1.0,1.6,1.1,1.2
1997,Terry Snow,,,,1.0,1.2,1.2,1.0,1.3,1.3,1.5
1998,Gretel Packer,,,,,1.1,1.6,1.5,2.3,1.9,1.4
1999,Gao Yi,,,,,,,1.2,1.9,1.5,1.6
2000,Wei Gu,1.6,1.3,1.1,1.4,1.2,,1.5,2.2,1.5,1.5
2001,Lucia Maggi,,1.2,,,,,,,6.9,1.4
2002,Guo Zhenyu,,,,,,,,,2.9,1.9
2003,Cameron Winklevoss,,,,,,,,3.0,4.0,1.2
2004,Tyler Winklevoss,,,,,,,,3.0,4.0,1.2
2005,Vincent Lo,2.1,1.7,2.0,2.0,2.5,2.3,1.9,1.8,1.6,1.6
2006,Lu Hongyan,,,,,,,1.2,1.3,1.2,1.3
2007,Dong Fan,,,,1.1,,1.2,2.3,4.6,2.8,1.9
2008,Mitchell Jacobson,1.2,,,1.5,1.3,1.3,,1.1,1.3,1.3
2009,Luo Yangyong,,,,,,,,2.4,2.1,1.8
2010,Mochtar Riady,2.5,2.6,2.1,1.9,3.0,2.3,1.7,1.7,1.8,1.4
2011,Lin Lairong,,,,,,,,,2.2,1.7
2012,Brandt Louie,,1.8,1.5,1.9,2.1,1.4,1.1,1.3,1.6,1.4
2013,Rajinder Gupta,,,,,,,,,2.6,1.4
2014,Lorinc Meszaros,,,,,,1.0,,1.5,1.2,1.2
2015,Carlos Sanchez,,2.5,1.7,1.8,2.5,1.8,1.9,2.5,1.4,1.4
2016,Shiv Kishan Agrawal,,,,,,,,,,
2017,Steve Case,1.2,1.4,1.3,1.3,1.3,1.3,1.4,1.5,1.5,1.4
2018,Antti Aarnio-Wihuri,,1.0,1.0,1.9,2.0,1.5,1.3,1.5,1.5,1.4
2019,Swift Xie,,,1.1,1.1,1.1,1.6,1.4,1.4,1.4,1.4
2020,Jens von Bahr,,,,,,,,,1.4,1.5
2021,Nobutoshi Shimamura,,,1.1,1.4,1.3,,,1.4,1.3,1.4
2022,Alfred West Jr,,,,,1.2,,,1.4,1.3,1.4
2023,Zhou Yahui,,1.7,2.3,,,,,1.1,,
2024,Alberto Alcocer,1.0,1.3,1.1,1.2,1.4,1.4,1.0,1.4,1.3,1.4
2025,Bernard Lewis,,,,2.3,2.5,1.5,1.1,1.3,1.3,1.4
2026,Airat Shaimiev,1.1,1.2,,1.1,1.2,1.3,1.1,1.4,1.2,1.4
2027,Dilip Surana,,,,,,,,,1.9,1.4
2028,Anand Surana,,,,,,,,,1.9,1.4
2029,Richard Hayne,1.5,1.6,1.2,1.2,1.5,1.2,,1.4,1.2,1.2
2030,Hajime Satomi,1.1,,,,,,,1.2,1.3,1.3
2031,Mario Moretti Polegato,2.3,1.9,1.8,1.6,2.0,1.6,1.3,1.6,1.7,1.5
2032,Jim McKelvey,,,,,,1.5,,3.5,2.0,1.6
2033,Kwee Liong Seen,,,,,,,,,,
2034,Kwee Liong Keng,,,,,,,,,,
2035,Kwee Liong Phing,,,,,,,,,,
2036,Kwee Liong Tek,,,,,,,,,,
2037,Lee Hae-jin,1.2,,,1.1,1.2,,1.1,2.5,2.1,1.3
2038,Shilong Zhang,,,,,,,,1.6,3.3,2.0
2039,Xie Juhua,,,,,,,1.3,2.5,3.0,1.9
2040,Boris Zingarevich,,,,,,1.0,1.2,1.1,,1.4
2041,Chey Tae-won,2.5,3.5,3.0,3.2,4.5,3.2,1.5,3.2,2.4,1.6
2042,Eduard Kucera,,,,,,,,1.1,1.5,1.3
2043,Alberto Cortina,1.4,1.4,,1.1,1.4,1.5,1.1,1.5,1.3,1.3
2044,Zhong Ruonong,,,,,,,,2.8,3.3,1.7
2045,Yasuhiro Fukushima,,,,1.2,1.5,1.2,1.5,2.0,1.8,1.7
2046,Wu Lanlan,,,,2.0,1.3,,1.1,2.2,1.8,1.7
2047,Hua Shen,,,,,,,,1.6,2.9,1.9
2048,Angela Bennett,1.0,,,1.4,1.7,1.7,1.6,1.4,1.3,1.5
2049,George Marcus,,,1.0,1.0,1.0,1.4,1.2,1.5,1.8,1.3
2050,Wei Lidong,,,,,,,,1.8,1.4,1.3
2051,M.Satyanarayana Reddy,,,,,,,,1.1,1.7,1.4
2052,Marius Nacht,1.4,1.8,1.7,2.2,1.6,1.5,1.4,1.5,1.4,1.4
2053,Xiang Guangming,,,,,,,1.3,1.5,2.1,1.6
2054,Werner O. Weber,,,,,,,,1.4,1.4,1.4
2055,G.V. Prasad,,1.2,,,,,,1.2,1.0,1.1
2056,Farris Wilks,1.5,1.4,1.3,1.3,1.4,1.4,1.2,1.3,1.3,1.5
2057,Stewart Butterfield,,,,,,,,1.7,1.4,1.3
2058,Binny Bansal,,,1.2,,,1.0,1.1,1.1,1.3,1.4
2059,Xu Zhihan,,,,,,,1.1,2.8,2.0,1.5
2060,Tseng Sing-ai,,,,,,1.2,,1.1,1.6,1.6
2061,Subhash Runwal,,1.0,,,1.4,1.4,1.3,1.6,1.4,1.4
2062,Liu Chengyu,,,,,,,,,1.1,2.1
2063,Anthony Hall,,,,,,,,,,
2064,Lee Ho-jin,,1.1,1.1,1.1,1.3,1.5,1.4,1.1,1.3,1.4
2065,Ashwin Desai,,,,,,,,,,
2066,Liu Xiucai,,,,,,,,1.5,2.1,1.5
2067,Lu Zongjun,,,,,,,,1.5,1.6,1.5
2068,Ayman Hariri,1.2,1.1,1.2,,1.3,1.3,1.3,1.3,1.4,1.4
2069,Ali Ghodsi,,,,,,,,1.8,1.8,1.4
2070,Daniel Hirschfeld,1.1,1.3,1.0,,,,,1.4,1.4,1.4
2071,Hui Lin Chit,2.6,2.8,2.0,2.2,2.5,2.3,2.1,2.2,1.8,1.6
2072,Wang Jilei,,,,,,,1.4,1.9,1.2,1.4
2073,Anatoly Lomakin,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
2074,Li Wa,,,1.4,2.4,3.8,3.7,3.7,6.1,2.2,1.6
2075,V. Prem Watsa,,1.0,1.1,,1.0,1.0,,,,1.0
2076,Yu Peidi,,1.1,1.1,1.1,1.3,1.5,1.7,1.6,1.6,1.4
2077,Jianyi Wang,,,,,1.0,,,1.2,1.3,1.4
2078,Rajju Shroff,,,,1.4,1.5,1.6,,1.7,1.8,1.7
2079,Martin Selig,,,1.1,1.0,1.0,1.5,1.6,1.4,1.4,1.4
2080,Sjamsul Nursalim,,,,,,,,,,1.1
2081,Tang Xiao'ou,,,,,,,,,5.7,2.2
2082,Miao Shouliang,1.2,1.3,1.3,1.8,2.0,1.9,1.8,1.8,1.9,1.4
2083,Chen Zhisong,,,,,,,1.6,2.3,2.4,1.9
2084,J. Christopher Flowers,,1.4,1.0,1.2,1.1,1.2,1.2,1.2,1.2,1.4
2085,Gerald Schwartz,1.8,1.7,1.7,1.8,1.8,1.6,1.0,1.3,1.6,1.2
2086,Matthew Roszak,,,,,,,,1.5,1.4,1.1
2087,Nigel Austin,,,,,1.4,1.4,1.5,1.4,1.8,1.4
2088,Michael Lee-Chin,,,,,1.2,1.8,2.0,1.6,2.0,1.4
2089,Shyam Bhartia,,,,,,,,,1.6,1.3
2090,Sergei Kolesnikov,,,,,1.2,1.3,1.0,2.0,1.1,1.4
2091,Igor Rybakov,,,,,1.2,1.3,1.0,2.0,1.1,1.4
2092,Abhay Soi,,,,,,,,,,
2093,Gary Magness,1.8,1.5,1.4,1.4,1.4,1.3,1.1,1.6,1.4,1.4
2094,Anand Deshpande,,,,,,,,,1.3,1.3
2095,Radik Shaimiev,1.1,1.1,,1.1,1.2,1.3,1.1,1.3,1.2,1.4
2096,Hari Bhartia,,,,,,,,,1.6,1.3
2097,Xuhui Li,,,,,1.2,1.4,1.5,2.3,2.0,1.7
2098,Bo Wu,,,,,,,,1.8,1.4,1.4
2099,Joao Alves de Queiroz Filho,1.4,1.2,,1.4,2.0,1.8,1.2,1.9,1.1,1.2
2100,Bruce Mathieson,,,,,,,,1.1,1.7,1.5
2101,Yubai Zhang,,,,,1.4,1.1,,1.8,1.7,1.6
2102,Qin Long,,,,,,,,1.8,1.5,1.4
2103,Scott Nuttall,,,,,,,,,1.0,1.2
2104,David Feffer,,,,,,1.5,,1.7,1.5,1.2
2105,Girdhari Lal Bawri,,,,,,,1.3,2.6,2.4,1.4
2106,Doris Fisher,3.3,3.2,2.6,2.6,2.8,2.6,2.2,2.8,2.6,2.4
2107,Itamar Locks,,1.2,,,,,,,,1.3
2108,Blairo Maggi,,1.2,,,,,,,,1.3
2109,Rihanna,,,,,,,,,1.7,1.4
2110,Jenny LindÃ©n Urnes,,,,,1.1,,,1.6,1.4,1.4
2111,Vadim Novinsky,1.5,,,,1.0,1.0,,1.4,1.3,1.4
2112,Conni Jonsson,,,,,,,,1.3,1.5,1.3
2113,Li Qiong,,,,,,,,,,
2114,Jared Smith,,,,,,,1.2,1.3,1.4,1.4
2115,Vladimir Bogdanov,2.6,2.0,1.7,1.9,1.8,1.6,1.3,1.8,,1.4
2116,Myron Wentz,,,,,1.1,1.7,1.1,1.6,1.5,1.3
2117,Wu Li-gann,,,,,,,,1.2,1.2,1.1
2118,Weng Xianding,,,,,,,,2.1,1.2,1.5
2119,Rameshchandra Jain,,,,,,,,,1.2,1.4
2120,David McMurtry,,1.0,,1.0,1.7,1.6,,2.2,1.5,1.4
2121,Zhang Xuexin,,,,,4.0,2.8,2.1,1.8,1.8,1.6
2122,Fernando Roig,1.2,1.2,1.3,1.3,1.4,,1.3,1.7,1.5,1.3
2123,Torstein Hagen,,,,1.0,2.2,2.4,1.7,1.5,1.5,1.4
2124,Li Jiaquan,,,,,1.3,1.1,1.2,1.9,1.6,1.5
2125,Hemendra Kothari,,,,,1.2,1.1,1.2,1.3,1.5,1.4
2126,Zhaobai Jiang,1.3,1.7,1.5,1.3,1.2,,,1.9,2.3,1.6
2127,Xinghai Zhang,,,,1.2,,,,,1.5,1.4
2128,Li Jianli,,,,,,,,,1.7,1.5
2129,Yang Jianliang,,,,,,,,2.4,4.4,2.4
2130,Paul Sciarra,,,,,,,,2.9,1.3,1.1
2131,Michael Saylor,,,,,,,,2.3,1.6,
2132,Boris Rotenberg,1.7,,1.0,1.0,1.2,1.1,1.2,1.2,1.0,1.4
2133,Alexander Klyachin,,,,1.3,1.5,1.7,1.6,1.6,,1.2
2134,Mehmet Sinan Tara,1.6,1.2,1.0,1.2,1.2,,,1.1,1.1,1.9
2135,Ashok Kajaria,,,,,,,,1.0,,1.0
2136,Hamdi Akin,,,1.0,1.0,1.1,1.1,1.5,1.5,1.5,1.5
2137,Roman Avdeev,1.4,1.1,1.0,1.3,1.7,1.5,,1.8,,1.3
2138,Qian Jinghong,,,,,,,,1.4,,1.4
2139,Igor Rotenberg,,,,,1.1,,,,,1.3
2140,Niti Osathanugrah,,,,,1.1,1.4,1.1,1.5,1.5,1.4
2141,Deniz Sahenk,1.1,1.3,1.0,1.1,1.3,1.1,1.1,1.6,1.3,1.3
2142,He Zhenggang,,,,,,,,,1.9,1.5
2143,Kwek Leng Peck,,,,,,,1.3,1.2,1.2,1.4
2144,Kwek Leng Keow,,,,,,,,,,
2145,Yang Yunyun,,,,,,,,1.7,,1.2
2146,Sam Hupert,,,,,,,,,,
2147,Othman Benjelloun,2.8,2.3,1.9,1.9,1.6,1.8,,1.3,1.3,1.3
2148,He Zhaoxi,,,,,,1.0,2.0,3.2,1.7,1.7
2149,Kailashchandra Nuwal,,,,,,,,,,
2150,Jeffrey Cheah,,,,,1.3,1.3,1.1,1.3,1.3,1.2
2151,Zhang Keqiang,,,1.0,,1.2,1.2,1.3,1.6,1.6,1.4
2152,Jupally Rameshwar Rao,,,,,,,,,1.0,1.3
2153,Banwari Lal Bawri,,,,,,,1.3,2.6,2.4,1.3
2154,Rajendra Agarwal,,,,,,,1.3,2.6,2.4,1.3
2155,Wu Xushun,,,1.3,1.3,1.6,,1.9,1.8,1.4,1.3
2156,Tang Aoqi,,,,,,,,,,
2157,Eric Ya Shen,,1.8,,1.0,1.3,,1.1,3.4,,1.2
2158,Mao Lixiang,,,,,2.1,1.9,2.2,1.6,1.5,1.4
2159,Sunjay Kapur,,,,,,,,,1.6,1.1
2160,Arvind Lal,,,,,,,,1.5,1.6,1.1
2161,George Joseph,1.3,1.5,1.5,1.6,1.4,1.6,1.4,2.0,1.8,1.3
2162,Denis Shtengelov,,,,,,,,,,
2163,James Scapa,,,,,,,,1.2,1.3,1.3
2164,William Teh Lee Pang,,,,,,,,,,
2165,Lillyn Teh Li Hua,,,,,,,,,,
2166,Lillian Teh Li Ming,,,,,,,,,,
2167,Diana Teh Li Shing,,,,,,,,,,
2168,Daniel Feffer,,,,,,1.5,,1.6,1.5,1.1
2169,Gregg Hymowitz,,,,,,,,,,
2170,Joel Greenberg,,,,,,,,,,
2171,Dean Solon,,,,,,,,2.2,1.0,1.1
2172,Dhruv Sawhney,,,,,,,,,1.0,1.2
2173,Tingdong Yang,,,,,1.3,1.0,,1.8,1.6,1.5
2174,Albert Shigaboutdinov,1.1,1.1,,1.0,1.1,1.2,1.0,1.2,1.3,1.3
2175,Carsten Maschmeyer,,,,,,,,1.1,1.2,1.3
2176,Ben Francis,,,,,,,,,,
2177,Rustem Sulteev,1.1,1.1,,1.0,1.1,1.2,1.0,1.2,1.3,1.3
2178,Pan Shiyi,,,,,,,,,,
2179,Ruben Feffer,,,,,,1.5,,1.6,1.5,1.1
2180,Elena Baturina,1.0,1.0,1.1,1.0,1.2,1.2,1.3,1.3,1.4,1.3
2181,Zhou Chengjian,1.6,1.7,1.9,2.1,1.6,1.4,1.3,1.3,1.5,1.4
2182,Kochouseph Chittilappilly,,,,,1.2,,,,,1.0
2183,Xiong Xiaochuan,,,,,,,,,,
2184,Sehat Sutardja,,,,,,,,1.1,1.3,1.1
2185,Jet Jie Li,,,,,,,,,,
2186,Qu Miranda,,,,,,,,,1.8,1.3
2187,Charlwin Mao,,,,,,,,,1.8,1.3
2188,John Farber,2.0,2.2,1.5,1.2,1.7,1.8,1.2,1.5,1.5,1.4
2189,Sandro Veronesi,2.1,2.0,1.4,1.7,2.7,1.8,1.6,2.1,1.3,1.2
2190,Diego Della Valle,1.9,1.8,1.6,1.6,1.8,1.4,1.1,1.2,1.4,1.2
2191,Kim Chang-soo,,,,,,,,1.1,2.0,1.7
2192,Martha MacMillan,,1.0,1.0,1.2,1.3,1.3,,1.1,1.6,1.2
2193,Cargill MacMillan III,,1.0,1.0,1.2,1.3,1.3,,1.1,1.6,1.2
2194,William MacMillan,,1.0,1.0,1.2,1.3,1.3,,1.1,1.6,1.2
2195,John MacMillan,,1.0,1.0,1.2,1.3,1.3,,1.1,1.6,1.2
2196,Henry Engelhardt,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.7,1.5,1.1
2197,Jahm Najafi,,,,,,,,,,
2198,Ryu Kwang-ji,,,,,,,,,,
2199,Simona Giorgetta,,,,,,,,1.1,1.3,1.3
2200,Annalisa Doris,,,,,,,,,,
2201,Sanjay Agarwal,,,,,,,,1.3,1.2,1.2
2202,Massimo Doris,,,,,,,,,,
2203,Michael Tojner,,,,,,,1.9,3.6,3.0,1.6
2204,Ziv Aviram,,,,,,,,1.4,1.5,1.3
2205,Michael Krasny,1.2,1.3,1.2,1.4,1.4,1.4,1.3,1.3,1.3,1.3
2206,Shang Xiaobo,,,,,,,,1.8,1.7,1.6
2207,Raymond Kwok,,,,,,1.8,1.2,1.5,1.3,1.4
2208,Abigail Bennett,,,,,,,,,,
2209,Kwak Dong-shin,,,,,,,,,,
2210,Zheng Xiaodong,,,1.3,,,,,1.2,2.9,1.7
2211,Zachary Stern,,,,,,,,,,
2212,Timothy Dunn,,,,,,,,,,
2213,Min-Liang Tan,,,,,1.1,,,,,1.1
2214,Jose Isaac Peres,1.3,1.3,,1.5,1.5,1.5,,,1.1,1.2
2215,Chen Wenyuan,,,,,,,1.8,1.7,1.4,1.4
2216,Jessica Steinbrenner,,,,,,,,,,
2217,Jennifer Steinbrenner Swindal,,,,,,,,,,
2218,Hal Steinbrenner,,,,,,,,,,
2219,Mark Pincus,1.1,,1.0,1.2,1.5,1.2,1.2,1.5,1.4,1.2
2220,Sachin Bansal,,,1.2,,,1.0,1.2,1.2,1.3,1.3
2221,Seth Klarman,1.3,1.5,1.3,1.5,1.5,1.5,1.5,1.5,1.5,1.3
2222,Alan Miller,,,,,,,,1.3,1.5,1.2
2223,Rajesh Sharma,,,,,,,,,,
2224,Mike Speiser,,,,,,,,1.2,1.0,1.2
2225,John Van Lieshout,1.0,,,1.2,1.2,1.4,1.2,1.5,1.4,1.3
2226,Wang Junmin,1.7,1.5,1.0,1.0,,,1.3,1.7,1.2,1.5
2227,Robert Toennies,,1.7,1.6,2.0,3.0,1.7,1.8,1.7,1.8,1.3
2228,Clemens Toennies,,2.2,2.0,2.4,3.5,1.7,1.8,1.6,1.6,1.3
2229,Martin Moller Nielsen,,,1.6,1.5,2.1,1.6,1.5,1.3,1.3,1.3
2230,Scott Lin,,1.5,1.3,2.6,2.2,2.2,2.2,2.2,1.4,1.5
2231,Richard Chang,1.0,1.3,,1.1,1.0,,,1.7,1.4,1.3
2232,Yuequn Tao,,,,,,,1.0,2.7,1.8,1.5
2233,Kazuo Okada,1.4,1.3,1.1,2.4,3.0,2.0,1.3,1.8,1.6,1.3
2234,Pawan Munjal,,,,,,,,,,
2235,Neide Helena de Moraes,1.1,,,,,,,,1.3,1.2
2236,Jose Roberto Ermirio de Moraes,1.1,,,,,,,,1.3,1.2
2237,Jose Ermirio de Moraes Neto,1.1,,,,,,,,1.3,1.2
2238,Kiki Barki,,,,,,,,,1.9,1.3
2239,Konstantin Strukov,,,,,1.7,1.9,2.0,2.8,,1.3
2240,George Pedersen,,,,,,,,1.0,1.2,1.3
2241,Zhao Tongtong,,,,,,,,1.1,,1.3
2242,Li Jinyang,,,,,,,,,1.5,1.4
2243,Aydin Dogan,1.1,1.0,,,,,1.0,1.2,1.1,1.3
2244,Joseph Bae,,,,,,,,,,
2245,Yasseen Mansour,1.8,2.3,1.4,1.8,1.9,1.5,2.2,1.1,1.1,1.3
2246,Liu Gexin,1.1,,,,,1.2,1.1,1.2,,1.3
2247,Lu Zhongfang,,,,,,3.2,8.2,12.5,2.6,1.5
2248,Fengluan Li,,,,,,1.1,1.3,1.2,1.3,1.3
2249,Carmen Daurella Aguilera,,,,,,,,1.0,,1.1
2250,John Oyler,,,,,,,,1.8,1.1,1.3
2251,Seifeddin Rustamov,,,,,,,,,,
2252,Joop van den Ende,1.7,1.6,1.0,,,,1.1,1.3,1.3,1.2
2253,Nguyen Dang Quang,,,,,,1.3,,1.2,1.9,1.3
2254,Tony Tan Caktiong,1.7,2.7,3.0,3.4,4.0,3.9,1.7,2.4,1.3,1.2
2255,Drorit Wertheim,,,,,,,,1.4,1.4,1.2
2256,Wenbo Xiang,,,,,,,1.1,2.2,1.4,1.2
2257,Gabriella Meister,,,,,5.0,5.1,,2.7,1.1,1.0
2258,Christine Knauf,,,,,,,,1.4,1.4,1.2
2259,Karl Knauf,,,,,,,,1.4,1.4,1.2
2260,Prachak Tangkaravakoon,,,,,,2.0,1.4,1.6,1.4,1.5
2261,Ke Zunhong,,,2.6,2.9,2.9,2.4,2.7,3.2,1.5,1.4
2262,Lee Su-jin,,,,,,,,,,
2263,Richard Saghian,,,,,,,,,1.3,2.1
2264,Ulrike Meister,,,,,,,,1.3,1.1,1.0
2265,Zsolt Felcsuti,,,,,,,,,,
2266,Mathias Doepfner,,,,,,,,1.2,1.5,1.2
2267,Friederike Braun-Luedicke,,,1.4,1.3,2.0,1.3,1.2,1.6,1.2,1.2
2268,Eva Maria Braun-Luedicke,,,1.4,1.3,2.0,1.3,1.2,1.6,1.5,1.2
2269,Bernhard Braun-Luedicke,,,1.4,1.3,2.0,1.3,1.2,1.6,1.5,1.2
2270,Guy LalibertÃ©,2.0,1.9,1.3,1.4,1.2,1.0,1.1,1.2,1.2,1.2
2271,Mao Zhongwu,,,,,,,1.1,2.2,1.4,1.2
2272,Kenzo Tsujimoto,,,,,,,,,,
2273,Thomas Sandell,1.3,1.3,1.3,1.3,1.5,1.4,1.2,1.3,1.3,1.2
2274,Peter Kelly,,,,,,,,1.3,1.3,
2275,Murdaya Poo,1.8,1.7,1.9,2.1,2.0,1.4,1.2,1.2,1.2,1.2
2276,Richard Desmond,2.4,1.7,1.5,1.4,1.5,1.0,,1.3,1.3,1.2
2277,Fred Ehrsam,,,,,,,,1.9,2.1,
2278,Randal Nardone,,,,,,,,,1.3,1.3
2279,Xu Shaochun,,,,,,,,2.5,1.4,1.3
2280,Hugo Ribeiro,,1.0,,,,,,,,1.2
2281,Junjin Wang,,,1.2,1.3,1.2,1.0,,1.4,1.5,1.3
2282,Vadim Yakunin,,,,1.2,1.2,1.0,1.0,1.0,,1.2
2283,Gan Zhongru,,,,,,,,3.0,1.8,1.1
2284,Liu Ming Chung,1.1,1.0,,1.5,1.7,1.4,1.2,2.3,1.6,1.4
2285,Franziska Wuerbser,,,,,,,,,1.1,1.0
