,Name,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
1905,Federico De Nora,,,,,,,,,2.6,1.5
1906,Alfredo Harp Helu,1.5,1.4,1.2,1.2,1.2,1.2,1.1,1.2,1.3,1.4
1907,Yang Jianliang,,,,,,,,2.4,4.4,2.4
1908,Gordon Wu,1.1,1.3,,1.1,1.3,1.7,1.9,1.9,1.7,1.5
1909,Ke Xiping,1.1,2.3,1.6,1.5,2.2,1.7,1.3,1.5,1.5,1.5
1910,Zhang Li,2.1,1.8,1.7,2.1,3.6,3.4,2.6,3.2,2.4,1.8
1911,Andres Santo Domingo,,4.4,4.9,4.7,4.3,3.4,2.1,1.7,1.6,1.6
1912,Niranjan Hiranandani,,1.1,1.0,1.2,1.5,1.4,1.3,1.6,1.5,1.5
1913,Barbara Benetton,,,,,,1.3,,1.5,1.3,1.5
1914,George Yancopoulos,,,,,,1.2,1.1,1.1,1.4,1.6
1915,Archie Hwang,,,,1.2,1.3,1.3,1.3,1.4,1.6,1.5
1916,Sasson Dayan,,,,,,,,,1.3,1.4
1917,Kristo Käärmann,,,,,,,,,1.2,1.3
1918,Yi Dasheng,,,,,,,1.2,1.5,1.7,1.6
1919,Yoshiaki Yoshida,,,,,,,,,1.1,1.8
1920,Giammaria Giuliani,,,,,,,,1.7,1.8,1.6
1921,Ahmet Calik,1.1,1.4,1.3,1.4,1.6,1.9,1.5,1.5,1.5,1.5
1922,Stephen Jarislowsky,1.6,1.6,1.2,1.3,1.6,1.6,1.5,1.8,1.8,1.5
1923,Tianjiang Jia,,,,,,1.6,1.5,1.7,1.7,1.6
1924,Sebastian Kulczyk,,,,,,1.7,1.3,1.6,1.4,1.4
1925,Dan Wilks,1.5,1.4,1.3,1.3,1.4,1.4,1.1,1.1,1.3,1.6
1926,Katharina Andresen,,,1.2,1.2,1.4,1.4,1.1,1.4,1.3,1.5
1927,Alexandra Andresen,,,1.2,1.2,1.4,1.4,1.1,1.4,1.3,1.5
1928,Peter Jackson,,,,,,,,,1.5,1.5
1929,William Koch,3.8,3.0,1.9,1.3,1.7,1.8,1.5,1.6,1.6,1.6
1930,Huxiong Chen,,,,,,1.2,1.5,2.8,2.1,1.9
1931,Vincent Lo,2.1,1.7,2.0,2.0,2.5,2.3,1.9,1.8,1.6,1.6
1932,Yuri Shefler,,1.8,1.9,1.6,1.5,1.6,1.6,2.6,1.5,1.6
1933,Mohammed Dewji,,1.3,1.1,1.4,1.5,1.9,1.6,1.6,1.5,1.5
1934,Satish Reddy,,1.2,,,,,,1.5,1.3,1.3
1935,David Penaloza Alanis,,1.2,1.5,1.2,1.3,1.2,,1.0,1.2,1.5
1936,Patricia Angelini Rossi,1.4,1.3,,1.3,2.1,1.7,1.0,1.6,1.4,1.5
1937,Terry Snow,,,,1.0,1.2,1.2,1.0,1.3,1.3,1.5
1938,Stefan Pierer,,,,,1.2,,,1.3,1.2,1.6
1939,James Scapa,,,,,,,,1.2,1.3,1.3
1940,Lei Jin,,,,,,,1.6,3.1,1.5,1.8
1941,Axel Stawski,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.5
1942,Sidney Kimmel,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.4,1.5,1.5
1943,Ye Qiongjiu,,,,,,,1.0,1.3,1.0,1.1
1944,Werner O. Weber,,,,,,,,1.4,1.4,1.4
1945,Tang Binsen,,,,,,,,,1.5,1.5
1946,Mike Repole,,,,,,,,,1.5,1.5
1947,Esther Grether,2.4,2.1,1.8,1.8,,,1.5,1.5,1.5,1.5
1948,Thomas Steyer,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.4,1.5,1.5
1949,Kenneth Hao,,,,,,,1.2,1.3,1.5,1.5
1950,Justin Yuan,,,,,,,,,1.5,1.5
1951,Xu Zhenhua,,,,,,,,,1.5,1.5
1952,Tang Rui,,,,,,,,,,
1953,Greg Mondre,,,,,,,1.2,1.3,1.5,1.5
1954,Egon Durban,,,,,,,1.2,1.3,1.5,1.5
1955,Ralph Dommermuth,4.2,3.9,4.2,3.8,5.9,3.5,2.7,4.3,3.3,2.1
1956,Youssef Mansour,2.3,2.9,1.7,1.1,1.4,1.2,1.9,1.5,1.5,1.5
1957,Yoshiko Mori,1.4,2.5,2.5,2.6,2.5,1.7,1.3,1.3,1.3,1.4
1958,Wu Lanlan,,,,2.0,1.3,,1.1,2.2,1.8,1.7
1959,Su Suyu,,,,1.6,2.0,1.9,2.8,2.7,2.1,1.5
1960,Qi Xiangdong,1.2,,,,,,,3.3,2.1,2.2
1961,Tran Ba Duong,,,,,1.8,1.7,1.5,1.6,1.6,1.5
1962,Li Sze Lim,2.0,1.8,1.6,2.0,3.3,3.1,2.5,2.8,1.6,1.6
1963,Wei Lidong,,,,,,,,1.8,1.4,1.3
1964,Rajinder Gupta,,,,,,,,,2.6,1.4
1965,Bharat Desai,2.4,2.6,2.5,1.0,1.1,1.4,1.4,1.5,1.5,1.5
1966,Luo Yangyong,,,,,,,,2.4,2.1,1.8
1967,Wei Gu,1.6,1.3,1.1,1.4,1.2,,1.5,2.2,1.5,1.5
1968,Weng Xianding,,,,,,,,2.1,1.2,1.5
1969,Nelson Peltz,1.7,1.9,1.4,1.5,1.7,1.6,1.6,1.6,1.7,1.5
1970,Bo Wu,,,,,,,,1.8,1.4,1.4
1971,Syed Mokhtar AlBukhary,3.1,2.9,1.5,1.8,1.9,1.7,,1.2,1.4,1.6
1972,Wu Ying,,,,,,,,1.7,2.1,1.6
1973,Ke Zunhong,,,2.6,2.9,2.9,2.4,2.7,3.2,1.5,1.4
1974,Carmen Thyssen,,,,,,,,,1.3,1.5
1975,Sathien Sathientham,,,,,1.0,,,2.0,1.6,1.6
1976,Alan Miller,,,,,,,,1.3,1.5,1.2
1977,John Bloor,,,1.1,1.0,1.6,1.4,1.6,1.8,1.9,1.4
1978,Jim Koch,1.0,1.3,,,,1.1,1.3,3.3,1.6,1.5
1979,Zheng Jianjiang,,,1.2,1.1,1.3,,1.1,1.2,1.6,1.4
1980,Lucia Maggi,,1.2,,,,,,,6.9,1.4
1981,Antti Aarnio-Wihuri,,1.0,1.0,1.9,2.0,1.5,1.3,1.5,1.5,1.4
1982,Leonid Simanovsky,1.2,1.0,,1.2,1.2,1.5,1.1,1.6,,1.5
1983,Shilong Zhang,,,,,,,,1.6,3.3,2.0
1984,Noubar Afeyan,,,,,,,,1.9,1.7,1.6
1985,Zhou Jian,,,,,,,,,2.2,2.0
1986,Liu Xiucai,,,,,,,,1.5,2.1,1.5
1987,Alan Gerry,1.4,1.4,1.4,1.5,1.4,1.4,1.5,1.5,1.5,1.5
1988,Reinold Geiger,1.3,1.6,1.3,1.4,1.5,1.3,,1.8,1.9,1.4
1989,Kishin RK,,,,,,,,,,
1990,Raj Kumar,,,,,,,,,,
1991,Gretel Packer,,,,,1.1,1.6,1.5,2.3,1.9,1.4
1992,Wei Huang,1.7,3.7,2.3,2.7,2.7,1.6,1.5,2.2,1.3,1.8
1993,Zadik Bino,1.1,,,,1.2,1.1,1.1,1.4,1.7,1.5
1994,Carlos Sanchez,,2.5,1.7,1.8,2.5,1.8,1.9,2.5,1.4,1.4
1995,Lu Hongyan,,,,,,,1.2,1.3,1.2,1.3
1996,Li Rucheng,,,,1.2,1.2,,1.2,1.8,1.6,1.5
1997,Brandt Louie,,1.8,1.5,1.9,2.1,1.4,1.1,1.3,1.6,1.4
1998,Tseng Sing-ai,,,,,,1.2,,1.1,1.6,1.6
1999,Jerry Moyes,,,,,1.7,1.2,1.2,1.5,1.4,1.5
2000,Mochtar Riady,2.5,2.6,2.1,1.9,3.0,2.3,1.7,1.7,1.8,1.4
2001,Dong Fan,,,,1.1,,1.2,2.3,4.6,2.8,1.9
2002,Meng Qingshan,,,,,,,,,1.5,1.7
2003,Hajime Satomi,1.1,,,,,,,1.2,1.3,1.3
2004,Lin Lairong,,,,,,,,,2.2,1.7
2005,Angela Bennett,1.0,,,1.4,1.7,1.7,1.6,1.4,1.3,1.5
2006,Mori Arkin,1.2,1.3,1.3,1.3,1.4,1.2,,1.4,1.6,1.5
2007,Joao Alves de Queiroz Filho,1.4,1.2,,1.4,2.0,1.8,1.2,1.9,1.1,1.2
2008,Cameron Winklevoss,,,,,,,,3.0,4.0,1.2
2009,Tyler Winklevoss,,,,,,,,3.0,4.0,1.2
2010,Ke Guihua,,,,,,,1.0,1.6,1.1,1.2
2011,Chirayu Amin,,,1.1,1.0,1.1,1.0,,1.7,1.5,1.3
2012,Antonio Luiz Seabra,2.1,1.4,,1.3,1.5,1.7,1.6,2.4,1.5,1.2
2013,Michael Arougheti,,,,,,,,,,
2014,Christoph Henkel,1.6,1.7,1.5,1.8,2.0,1.6,1.2,1.7,1.4,1.4
2015,Bernard Lewis,,,,2.3,2.5,1.5,1.1,1.3,1.3,1.4
2016,Chen Wenyuan,,,,,,,1.8,1.7,1.4,1.4
2017,Deepak Mehta,,,,,,,,1.3,1.7,1.4
2018,Shiv Kishan Agrawal,,,,,,,,,,
2019,Kagemasa Kozuki,1.4,,,1.1,1.4,1.1,,1.7,1.6,1.3
2020,Koh Wee Meng,1.2,1.3,1.0,1.1,1.1,1.2,1.1,,1.1,1.4
2021,Scott Lin,,1.5,1.3,2.6,2.2,2.2,2.2,2.2,1.4,1.5
2022,G. M. Rao,,,,,,,,,1.5,1.3
2023,Mario Moretti Polegato,2.3,1.9,1.8,1.6,2.0,1.6,1.3,1.6,1.7,1.5
2024,Steve Case,1.2,1.4,1.3,1.3,1.3,1.3,1.4,1.5,1.5,1.4
2025,Bruce Mathieson,,,,,,,,1.1,1.7,1.5
2026,Wilma Tisch,1.5,1.5,1.3,1.4,1.3,1.4,1.2,1.4,1.5,1.4
2027,Swift Xie,,,1.1,1.1,1.1,1.6,1.4,1.4,1.4,1.4
2028,Li Jianli,,,,,,,,,1.7,1.5
2029,Xie Juhua,,,,,,,1.3,2.5,3.0,1.9
2030,Kwee Liong Keng,,,,,,,,,,
2031,Kwee Liong Seen,,,,,,,,,,
2032,Kwee Liong Tek,,,,,,,,,,
2033,Kwee Liong Phing,,,,,,,,,,
2034,Dilip Surana,,,,,,,,,1.9,1.4
2035,Anand Surana,,,,,,,,,1.9,1.4
2036,Airat Shaimiev,1.1,1.2,,1.1,1.2,1.3,1.1,1.4,1.2,1.4
2037,Farris Wilks,1.5,1.4,1.3,1.3,1.4,1.4,1.2,1.3,1.3,1.5
2038,Bulent Eczacibasi,1.5,1.5,1.4,1.5,1.5,1.6,1.2,1.9,1.5,1.9
2039,Atul Ruia,,,,,,,,,,
2040,Mitchell Jacobson,1.2,,,1.5,1.3,1.3,,1.1,1.3,1.3
2041,Xiang Guangming,,,,,,,1.3,1.5,2.1,1.6
2042,Nigel Austin,,,,,1.4,1.4,1.5,1.4,1.8,1.4
2043,Lee Ho-jin,,1.1,1.1,1.1,1.3,1.5,1.4,1.1,1.3,1.4
2044,Patrick Zalupski,,,,,,,,1.3,1.3,
2045,Robert Langer,,,,,,,,1.6,1.6,1.6
2046,Chin Jong Hwa,,1.0,,1.6,2.5,1.8,1.3,2.2,1.4,1.3
2047,Boris Zingarevich,,,,,,1.0,1.2,1.1,,1.4
2048,Zhang Bangxin,,,1.3,2.5,5.5,5.7,8.8,13.3,,1.5
2049,David Teoh,,,2.1,1.6,1.6,1.8,1.4,1.9,1.6,1.5
2050,Chey Tae-won,2.5,3.5,3.0,3.2,4.5,3.2,1.5,3.2,2.4,1.6
2051,M.Satyanarayana Reddy,,,,,,,,1.1,1.7,1.4
2052,Stewart Butterfield,,,,,,,,1.7,1.4,1.3
2053,John Ocampo,,,,,,,,1.4,1.3,1.5
2054,Hui Lin Chit,2.6,2.8,2.0,2.2,2.5,2.3,2.1,2.2,1.8,1.6
2055,Bennett Rosenthal,,,,,,,,,,
2056,Marius Nacht,1.4,1.8,1.7,2.2,1.6,1.5,1.4,1.5,1.4,1.4
2057,Alberto Alcocer,1.0,1.3,1.1,1.2,1.4,1.4,1.0,1.4,1.3,1.4
2058,Arvind Lal,,,,,,,,1.5,1.6,1.1
2059,David Kaplan,,,,,,,,,,
2060,Xuhui Li,,,,,1.2,1.4,1.5,2.3,2.0,1.7
2061,Yuequn Tao,,,,,,,1.0,2.7,1.8,1.5
2062,Subhash Runwal,,1.0,,,1.4,1.4,1.3,1.6,1.4,1.4
2063,Jorge Mas,,,,,,,,1.2,1.1,1.2
2064,Michael Saylor,,,,,,,,2.3,1.6,
2065,Alfred West Jr,,,,,1.2,,,1.4,1.3,1.4
2066,Li Wa,,,1.4,2.4,3.8,3.7,3.7,6.1,2.2,1.6
2067,Xu Zhihan,,,,,,,1.1,2.8,2.0,1.5
2068,Sanjay Agarwal,,,,,,,,1.3,1.2,1.2
2069,Wu Li-gann,,,,,,,,1.2,1.2,1.1
2070,Alberto Cortina,1.4,1.4,,1.1,1.4,1.5,1.1,1.5,1.3,1.3
2071,Ayman Hariri,1.2,1.1,1.2,,1.3,1.3,1.3,1.3,1.4,1.4
2072,Ali Ghodsi,,,,,,,,1.8,1.8,1.4
2073,Guo Zhenyu,,,,,,,,,2.9,1.9
2074,Jinsheng Ren,,,,,,,,1.5,1.6,1.7
2075,Ashwin Desai,,,,,,,,,,
2076,Gao Yi,,,,,,,1.2,1.9,1.5,1.6
2077,Wu Xushun,,,1.3,1.3,1.6,,1.9,1.8,1.4,1.3
2078,Richard Hayne,1.5,1.6,1.2,1.2,1.5,1.2,,1.4,1.2,1.2
2079,Richard Chang,1.0,1.3,,1.1,1.0,,,1.7,1.4,1.3
2080,Li Qiong,,,,,,,,,,
2081,Anatoly Lomakin,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
2082,Jin Lei,,,,,,,,1.1,1.6,1.8
2083,Jianyi Wang,,,,,1.0,,,1.2,1.3,1.4
2084,Itamar Locks,,1.2,,,,,,,,1.3
2085,Blairo Maggi,,1.2,,,,,,,,1.3
2086,G. Gnanalingam,,,,,,,,1.7,1.7,1.5
2087,Martin Selig,,,1.1,1.0,1.0,1.5,1.6,1.4,1.4,1.4
2088,George Marcus,,,1.0,1.0,1.0,1.4,1.2,1.5,1.8,1.3
2089,Tadako Nakatani,,,,,,,,,1.5,1.4
2090,Miao Shouliang,1.2,1.3,1.3,1.8,2.0,1.9,1.8,1.8,1.9,1.4
2091,J. Christopher Flowers,,1.4,1.0,1.2,1.1,1.2,1.2,1.2,1.2,1.4
2092,Matthew Roszak,,,,,,,,1.5,1.4,1.1
2093,T.S. Kalyanaraman,1.0,1.1,1.2,1.4,1.4,1.2,1.2,1.0,,
2094,Sergei Kolesnikov,,,,,1.2,1.3,1.0,2.0,1.1,1.4
2095,Igor Rybakov,,,,,1.2,1.3,1.0,2.0,1.1,1.4
2096,Radik Shaimiev,1.1,1.1,,1.1,1.2,1.3,1.1,1.3,1.2,1.4
2097,Gary Magness,1.8,1.5,1.4,1.4,1.4,1.3,1.1,1.6,1.4,1.4
2098,Qian Jinghong,,,,,,,,1.4,,1.4
2099,Binny Bansal,,,1.2,,,1.0,1.1,1.1,1.3,1.4
2100,Eduard Kucera,,,,,,,,1.1,1.5,1.3
2101,Candido Pinheiro Koren de Lima,,,,,,2.3,1.6,3.7,3.2,
2102,Girdhari Lal Bawri,,,,,,,1.3,2.6,2.4,1.4
2103,Wang Jilei,,,,,,,1.4,1.9,1.2,1.4
2104,Asok Kumar Hiranandani,1.2,1.4,1.3,1.2,1.5,1.7,1.6,1.6,1.6,1.7
2105,Zhaobai Jiang,1.3,1.7,1.5,1.3,1.2,,,1.9,2.3,1.6
2106,David McMurtry,,1.0,,1.0,1.7,1.6,,2.2,1.5,1.4
2107,Daniel Hirschfeld,1.1,1.3,1.0,,,,,1.4,1.4,1.4
2108,Rihanna,,,,,,,,,1.7,1.4
2109,Vadim Novinsky,1.5,,,,1.0,1.0,,1.4,1.3,1.4
2110,Jenny Lindén Urnes,,,,,1.1,,,1.6,1.4,1.4
2111,Wang Junmin,1.7,1.5,1.0,1.0,,,1.3,1.7,1.2,1.5
2112,Jared Smith,,,,,,,1.2,1.3,1.4,1.4
2113,Vladimir Bogdanov,2.6,2.0,1.7,1.9,1.8,1.6,1.3,1.8,,1.4
2114,Rameshchandra Jain,,,,,,,,,1.2,1.4
2115,Chen Zhisong,,,,,,,1.6,2.3,2.4,1.9
2116,Zhang Xuexin,,,,,4.0,2.8,2.1,1.8,1.8,1.6
2117,Hemendra Kothari,,,,,1.2,1.1,1.2,1.3,1.5,1.4
2118,Fernando Roig,1.2,1.2,1.3,1.3,1.4,,1.3,1.7,1.5,1.3
2119,He Zhenggang,,,,,,,,,1.9,1.5
2120,Torstein Hagen,,,,1.0,2.2,2.4,1.7,1.5,1.5,1.4
2121,Kazuo Okada,1.4,1.3,1.1,2.4,3.0,2.0,1.3,1.8,1.6,1.3
2122,Lu Zongjun,,,,,,,,1.5,1.6,1.5
2123,Kwek Leng Peck,,,,,,,1.3,1.2,1.2,1.4
2124,Kwek Leng Keow,,,,,,,,,,
2125,Boris Rotenberg,1.7,,1.0,1.0,1.2,1.1,1.2,1.2,1.0,1.4
2126,Benoit Dageville,,,,,,,,1.9,1.4,1.0
2127,Soegiarto Adikoesoemo,,,1.4,1.2,1.1,1.0,,,,1.3
2128,Li Jiaquan,,,,,1.3,1.1,1.2,1.9,1.6,1.5
2129,Yu Peidi,,1.1,1.1,1.1,1.3,1.5,1.7,1.6,1.6,1.4
2130,Shyam Bhartia,,,,,,,,,1.6,1.3
2131,Alexander Klyachin,,,,1.3,1.5,1.7,1.6,1.6,,1.2
2132,Raymond Kwok,,,,,,1.8,1.2,1.5,1.3,1.4
2133,Hari Bhartia,,,,,,,,,1.6,1.3
2134,Roman Avdeev,1.4,1.1,1.0,1.3,1.7,1.5,,1.8,,1.3
2135,Hamdi Akin,,,1.0,1.0,1.1,1.1,1.5,1.5,1.5,1.5
2136,Igor Rotenberg,,,,,1.1,,,,,1.3
2137,Yubai Zhang,,,,,1.4,1.1,,1.8,1.7,1.6
2138,Diego Della Valle,1.9,1.8,1.6,1.6,1.8,1.4,1.1,1.2,1.4,1.2
2139,Jupally Rameshwar Rao,,,,,,,,,1.0,1.3
2140,Banwari Lal Bawri,,,,,,,1.3,2.6,2.4,1.3
2141,Rajendra Agarwal,,,,,,,1.3,2.6,2.4,1.3
2142,Lee Hae-jin,1.2,,,1.1,1.2,,1.1,2.5,2.1,1.3
2143,Michael Lee-Chin,,,,,1.2,1.8,2.0,1.6,2.0,1.4
2144,Nobutoshi Shimamura,,,1.1,1.4,1.3,,,1.4,1.3,1.4
2145,Saroj Rani Gupta,,,,,,,,,,
2146,Niti Osathanugrah,,,,,1.1,1.4,1.1,1.5,1.5,1.4
2147,Anand Deshpande,,,,,,,,,1.3,1.3
2148,Lu Zhongfang,,,,,,3.2,8.2,12.5,2.6,1.5
2149,Shang Xiaobo,,,,,,,,1.8,1.7,1.6
2150,Suh Kyung-bae,2.8,7.2,7.7,6.7,7.1,3.7,3.0,4.1,2.5,1.8
2151,Myron Wentz,,,,,1.1,1.7,1.1,1.6,1.5,1.3
2152,Mike Speiser,,,,,,,,1.2,1.0,1.2
2153,Qin Long,,,,,,,,1.8,1.5,1.4
2154,Mao Lixiang,,,,,2.1,1.9,2.2,1.6,1.5,1.4
2155,Mehmet Sinan Tara,1.6,1.2,1.0,1.2,1.2,,,1.1,1.1,1.9
2156,Dean Solon,,,,,,,,2.2,1.0,1.1
2157,Ben Francis,,,,,,,,,,
2158,Hu Rongda,,,,,,,1.2,1.1,1.3,1.9
2159,Jose Isaac Peres,1.3,1.3,,1.5,1.5,1.5,,,1.1,1.2
2160,Sunjay Kapur,,,,,,,,,1.6,1.1
2161,Kim Chang-soo,,,,,,,,1.1,2.0,1.7
2162,Jeffrey Michael,,,,,,,,,1.1,1.2
2163,Zheng Xiaodong,,,1.3,,,,,1.2,2.9,1.7
2164,Forrest Preston,,2.0,1.7,1.4,1.4,1.5,1.2,1.1,1.3,1.2
2165,Shuifu Wang,,,,,,,,,2.0,1.4
2166,Denis Shtengelov,,,,,,,,,,
2167,Wang Minwen,,,,,,,,2.1,2.5,1.7
2168,John Van Lieshout,1.0,,,1.2,1.2,1.4,1.2,1.5,1.4,1.3
2169,Sytse 'Sid' Sijbrandij,,,,,,,,,,
2170,Gregg Hymowitz,,,,,,,,,,
2171,Carsten Koerl,,,,,,,,,1.2,1.1
2172,Othman Benjelloun,2.8,2.3,1.9,1.9,1.6,1.8,,1.3,1.3,1.3
2173,John Farber,2.0,2.2,1.5,1.2,1.7,1.8,1.2,1.5,1.5,1.4
2174,Gerald Schwartz,1.8,1.7,1.7,1.8,1.8,1.6,1.0,1.3,1.6,1.2
2175,Liu Gexin,1.1,,,,,1.2,1.1,1.2,,1.3
2176,Albert Shigaboutdinov,1.1,1.1,,1.0,1.1,1.2,1.0,1.2,1.3,1.3
2177,Sjamsul Nursalim,,,,,,,,,,1.1
2178,Sehat Sutardja,,,,,,,,1.1,1.3,1.1
2179,Rustem Sulteev,1.1,1.1,,1.0,1.1,1.2,1.0,1.2,1.3,1.3
2180,Kiki Barki,,,,,,,,,1.9,1.3
2181,Pan Shiyi,,,,,,,,,,
2182,Sandro Veronesi,2.1,2.0,1.4,1.7,2.7,1.8,1.6,2.1,1.3,1.2
2183,Elena Baturina,1.0,1.0,1.1,1.0,1.2,1.2,1.3,1.3,1.4,1.3
2184,Dhruv Sawhney,,,,,,,,,1.0,1.2
2185,Eric Ya Shen,,1.8,,1.0,1.3,,1.1,3.4,,1.2
2186,Simona Giorgetta,,,,,,,,1.1,1.3,1.3
2187,Qu Miranda,,,,,,,,,1.8,1.3
2188,Jet Jie Li,,,,,,,,,,
2189,Charlwin Mao,,,,,,,,,1.8,1.3
2190,Marvy Finger,,,,,,,,,1.3,1.3
2191,Pawan Munjal,,,,,,,,,,
2192,Deniz Sahenk,1.1,1.3,1.0,1.1,1.3,1.1,1.1,1.6,1.3,1.3
2193,Jahm Najafi,,,,,,,,,,
2194,Joel Greenberg,,,,,,,,,,
2195,Zong Yanmin,,,,,,,,,1.3,1.3
2196,Michael Tojner,,,,,,,1.9,3.6,3.0,1.6
2197,Cai Jianyong,,,,,,,,,,
2198,Zhang Keqiang,,,1.0,,1.2,1.2,1.3,1.6,1.6,1.4
2199,Mark Pincus,1.1,,1.0,1.2,1.5,1.2,1.2,1.5,1.4,1.2
2200,Ziv Aviram,,,,,,,,1.4,1.5,1.3
2201,Michael Krasny,1.2,1.3,1.2,1.4,1.4,1.4,1.3,1.3,1.3,1.3
2202,Huang Min,,,,,,,,,1.8,2.1
2203,Xiong Xiaochuan,,,,,,,,,,
2204,Neide Helena de Moraes,1.1,,,,,,,,1.3,1.2
2205,Jose Roberto Ermirio de Moraes,1.1,,,,,,,,1.3,1.2
2206,Jose Ermirio de Moraes Neto,1.1,,,,,,,,1.3,1.2
2207,George Joseph,1.3,1.5,1.5,1.6,1.4,1.6,1.4,2.0,1.8,1.3
2208,Anthony Hall,,,,,,,,,,
2209,Liu Ming Chung,1.1,1.0,,1.5,1.7,1.4,1.2,2.3,1.6,1.4
2210,Timothy Dunn,,,,,,,,,,
2211,Lorinc Meszaros,,,,,,1.0,,1.5,1.2,1.2
2212,Sachin Bansal,,,1.2,,,1.0,1.2,1.2,1.3,1.3
2213,Fei Song,,,,,,,,3.8,2.1,1.3
2214,Hal Steinbrenner,,,,,,,,,,
2215,Jessica Steinbrenner,,,,,,,,,,
2216,Jennifer Steinbrenner Swindal,,,,,,,,,,
2217,He Zhaoxi,,,,,,1.0,2.0,3.2,1.7,1.7
2218,Robert Toennies,,1.7,1.6,2.0,3.0,1.7,1.8,1.7,1.8,1.3
2219,Clemens Toennies,,2.2,2.0,2.4,3.5,1.7,1.8,1.6,1.6,1.3
2220,Seth Klarman,1.3,1.5,1.3,1.5,1.5,1.5,1.5,1.5,1.5,1.3
2221,Tingdong Yang,,,,,1.3,1.0,,1.8,1.6,1.5
2222,Rajesh Sharma,,,,,,,,,,
2223,Martin Moller Nielsen,,,1.6,1.5,2.1,1.6,1.5,1.3,1.3,1.3
2224,Chua Thian Poh,,1.1,,1.4,1.4,1.5,1.1,1.2,1.3,1.4
2225,Carsten Maschmeyer,,,,,,,,1.1,1.2,1.3
2226,R. Marcelo Claure,,,,,,,,,,
2227,Annalisa Doris,,,,,,,,,,
2228,Massimo Doris,,,,,,,,,,
2229,Henry Engelhardt,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.7,1.5,1.1
2230,Shao Jianxiong,,,,,,,,,1.4,1.9
2231,Konstantin Strukov,,,,,1.7,1.9,2.0,2.8,,1.3
2232,George Pedersen,,,,,,,,1.0,1.2,1.3
2233,Carmen Daurella Aguilera,,,,,,,,1.0,,1.1
2234,Fengluan Li,,,,,,1.1,1.3,1.2,1.3,1.3
2235,Jiang Guiting,,,,,,,,,1.3,1.3
2236,G.V. Prasad,,1.2,,,,,,1.2,1.0,1.1
2237,Heikki Herlin,,,,,,,,1.6,1.2,1.3
2238,Joop van den Ende,1.7,1.6,1.0,,,,1.1,1.3,1.3,1.2
2239,Eduardo Costantini,,,,1.0,1.2,,,,1.5,1.3
2240,Prachak Tangkaravakoon,,,,,,2.0,1.4,1.6,1.4,1.5
2241,Scott Nuttall,,,,,,,,,1.0,1.2
2242,Yasseen Mansour,1.8,2.3,1.4,1.8,1.9,1.5,2.2,1.1,1.1,1.3
2243,Christine Knauf,,,,,,,,1.4,1.4,1.2
2244,Karl Knauf,,,,,,,,1.4,1.4,1.2
2245,Hugo Ribeiro,,1.0,,,,,,,,1.2
2246,Seifeddin Rustamov,,,,,,,,,,
2247,Keiko Erikawa,,,,,,,,,,
2248,Yoichi Erikawa,,,,,,,,,,
2249,Shirley Kao,,,,,,,,,1.2,1.2
2250,Inder Jaisinghani,,,,,,,,,,
2251,Richard Desmond,2.4,1.7,1.5,1.4,1.5,1.0,,1.3,1.3,1.2
2252,Zsolt Felcsuti,,,,,,,,,,
2253,Zhou Chengjian,1.6,1.7,1.9,2.1,1.6,1.4,1.3,1.3,1.5,1.4
2254,Mathias Doepfner,,,,,,,,1.2,1.5,1.2
2255,Friederike Braun-Luedicke,,,1.4,1.3,2.0,1.3,1.2,1.6,1.2,1.2
2256,Eva Maria Braun-Luedicke,,,1.4,1.3,2.0,1.3,1.2,1.6,1.5,1.2
2257,Bernhard Braun-Luedicke,,,1.4,1.3,2.0,1.3,1.2,1.6,1.5,1.2
2258,Lee Su-jin,,,,,,,,,,
2259,Fred Ehrsam,,,,,,,,1.9,2.1,
2260,Guy Laliberté,2.0,1.9,1.3,1.4,1.2,1.0,1.1,1.2,1.2,1.2
2261,Horst Wortmann,,1.3,1.2,2.0,1.9,1.7,,2.0,1.2,1.1
2262,Wenbo Xiang,,,,,,,1.1,2.2,1.4,1.2
2263,Liang Qin,,,,,,,,1.4,2.4,1.6
2264,Kim Taek-jin,1.1,1.2,1.1,1.2,1.6,1.7,1.8,2.9,1.7,1.4
2265,Tony Tan Caktiong,1.7,2.7,3.0,3.4,4.0,3.9,1.7,2.4,1.3,1.2
2266,Thomas Sandell,1.3,1.3,1.3,1.3,1.5,1.4,1.2,1.3,1.3,1.2
2267,Murdaya Poo,1.8,1.7,1.9,2.1,2.0,1.4,1.2,1.2,1.2,1.2
2268,Fang Hongbo,,,,,1.2,,1.0,2.0,1.4,1.2
2269,Axel Oberwelland,3.7,3.3,3.7,4.4,4.1,4.1,4.1,6.3,6.5,1.2
2270,Abigail Bennett,,,,,,,,,,
2271,Mustafa Kucuk,,,2.0,1.9,2.7,1.2,1.7,2.1,1.4,1.7
2272,Edir Macedo,1.1,1.1,,,,,,,,
2273,Suman Munjal,,,,,,,,,,
2274,Zachary Stern,,,,,,,,,,
